seed,model,rep,condition,macro_f1,absolute_drop,relative_drop
2024,extra_trees_chi2,7,feature_mask_5pct,0.8309456312640957,0.026967595386366172,0.03143394290778726
2024,extra_trees_chi2,8,gaussian_noise_1pct,0.7688704951694411,0.08904273148102082,0.10378990405436347
2024,extra_trees_chi2,8,feature_mask_5pct,0.8371579469832818,0.02075527966718005,0.024192749362560342
2024,extra_trees_chi2,9,gaussian_noise_1pct,0.7658589987962922,0.09205422785416972,0.10730016159510176
2024,extra_trees_chi2,9,feature_mask_5pct,0.839241100491126,0.01867212615933589,0.021764585950303155
3407,rccf,0,gaussian_noise_1pct,0.5091944201305447,0.38005412427510943,0.4273879633158418
3407,rccf,0,feature_mask_5pct,0.8832884736775337,0.005960070728120437,0.006702367707673855
3407,rccf,1,gaussian_noise_1pct,0.5053589287978763,0.3838896156077779,0.43170114589769465
3407,rccf,1,feature_mask_5pct,0.8783944720482679,0.010854072357386224,0.01220589274581354
3407,rccf,2,gaussian_noise_1pct,0.5014148978029795,0.3878336466026746,0.4361363862134747
3407,rccf,2,feature_mask_5pct,0.8800994307571145,0.009149113648539653,0.01028858996294971
3407,rccf,3,gaussian_noise_1pct,0.5006673023030718,0.3885812421025824,0.43697709099124576
3407,rccf,3,feature_mask_5pct,0.8768774342768285,0.012371110128825635,0.013911869979044046
3407,rccf,4,gaussian_noise_1pct,0.5047761396179666,0.3844724047876875,0.432356518553153
3407,rccf,4,feature_mask_5pct,0.8829843002906548,0.006264244114999373,0.007044424367527301
3407,rccf,5,gaussian_noise_1pct,0.5076900143009385,0.38155853010471563,0.42907973536210553
3407,rccf,5,feature_mask_5pct,0.8844093094880318,0.0048392349176223926,0.005441937406663719
3407,rccf,6,gaussian_noise_1pct,0.5077828364909218,0.38146570791473233,0.4289753526329268
3407,rccf,6,feature_mask_5pct,0.8801293399935636,0.009119204412090576,0.01025495568079402
3407,rccf,7,gaussian_noise_1pct,0.5027244272516538,0.38652411715400037,0.43466376142604873
3407,rccf,7,feature_mask_5pct,0.8754495474853881,0.013798996920266093,0.015517592923909604
3407,rccf,8,gaussian_noise_1pct,0.5004524885412429,0.38879605586441124,0.4372186587319863
3407,rccf,8,feature_mask_5pct,0.8787288401794623,0.010519704226191862,0.011829880737362243
3407,rccf,9,gaussian_noise_1pct,0.5053342262581946,0.3839143181474596,0.4317289250150596
3407,rccf,9,feature_mask_5pct,0.8778015423336794,0.011447002071974799,0.012872668888792634
3407,equal_rf_chi2,0,gaussian_noise_1pct,0.5200917570964815,0.367554597821664,0.41407774141714143
3407,equal_rf_chi2,0,feature_mask_5pct,0.8818098553534224,0.005836499564723097,0.006575253232759921
3407,equal_rf_chi2,1,gaussian_noise_1pct,0.5203343514734622,0.3673120034446833,0.41380444070944794
3407,equal_rf_chi2,1,feature_mask_5pct,0.872656562515903,0.014989792402242519,0.016887122128299403
3407,equal_rf_chi2,2,gaussian_noise_1pct,0.5149366580745559,0.37270969684358957,0.41988534598101185
3407,equal_rf_chi2,2,feature_mask_5pct,0.8748799881519599,0.012766366766185588,0.014382266874021965
3407,equal_rf_chi2,3,gaussian_noise_1pct,0.516666691800152,0.37097966311799346,0.4179363336113777
3407,equal_rf_chi2,3,feature_mask_5pct,0.874484996857676,0.013161358060469475,0.01482725410581239
3407,equal_rf_chi2,4,gaussian_noise_1pct,0.520828488633813,0.36681786628433244,0.4132477582450712
3407,equal_rf_chi2,4,feature_mask_5pct,0.8783579596632525,0.009288395254893,0.010464071872124718
3407,equal_rf_chi2,5,gaussian_noise_1pct,0.5183116474687507,0.3693347074493948,0.41608316803537493
3407,equal_rf_chi2,5,feature_mask_5pct,0.8830782508913175,0.004568104026827946,0.005146310804429761
3407,equal_rf_chi2,6,gaussian_noise_1pct,0.5217845575803728,0.3658617973377727,0.412170675078715
3407,equal_rf_chi2,6,feature_mask_5pct,0.8710658717387931,0.016580483179352346,0.018679154245928628
3407,equal_rf_chi2,7,gaussian_noise_1pct,0.5184997763410106,0.36914657857713484,0.4158712267918633
